timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1647420412398,2,Contact Request-19,200,OK,Thread Group 1-7,text,true,,27230,628,1,1,http://localhost/blog/WebResource.axd?d=x2nkrMJGXkMELz33nwnakCtZ34Mn6eBLBMlvZVv4Wb4Oh2imzvaEcSb41UN__ZKr_-NEfxOm8xbKr0mL-Fcwb5JstEM1&t=637729908413207958,2,0,0
1647420412399,4,Contact Request-20,200,OK,Thread Group 1-7,text,true,,3283,607,1,1,http://localhost/blog/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYqWss9eDCZ8CC09bJrCkz3VAYP3JEa0gl9z_MkNsvEkJfK1Y2g2&t=637729908413207958,4,0,0
1647420412399,3,Contact Request-21,200,OK,Thread Group 1-7,text,true,,2671,515,1,1,http://localhost/blog/Scripts/contact.js,3,0,0
1647420412400,3,Contact Request-22,304,Not Modified,Thread Group 1-7,,true,,206,616,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1647420412400,35,Contact Request-23,304,Not Modified,Thread Group 1-7,,true,,375,604,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1647420412172,244,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,464253,25162,1,1,null,74,20,1
1647420413190,70,HomeRequest,200,OK,Thread Group 1-8,text,true,,312933,10706,1,1,http://localhost/blog,6,0,0
1647420413190,6,HomeRequest-0,200,OK,Thread Group 1-8,text,true,,19816,496,1,1,http://localhost/blog,6,0,0
1647420413197,4,HomeRequest-1,200,OK,Thread Group 1-8,text,true,,5350,520,1,1,http://localhost/blog/Content/Auto/Global.css,4,0,0
1647420413197,62,HomeRequest-2,200,OK,Thread Group 1-8,text,true,,8896,536,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",62,0,51
1647420413197,3,HomeRequest-3,200,OK,Thread Group 1-8,text,true,,25637,534,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,3,0,1
1647420413198,2,HomeRequest-4,200,OK,Thread Group 1-8,bin,true,,3929,531,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,2,0,0
1647420413198,5,HomeRequest-5,200,OK,Thread Group 1-8,text,true,,6324,540,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,5,0,0
1647420413198,6,HomeRequest-6,200,OK,Thread Group 1-8,text,true,,2888,548,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,6,0,1
1647420413200,7,HomeRequest-7,200,OK,Thread Group 1-8,text,true,,1421,510,1,1,http://localhost/blog/en-us.res.axd,7,0,1
1647420413201,7,HomeRequest-8,200,OK,Thread Group 1-8,text,true,,92939,532,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,7,0,0
1647420413202,7,HomeRequest-9,200,OK,Thread Group 1-8,text,true,,2534,529,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,7,0,0
1647420413203,6,HomeRequest-10,200,OK,Thread Group 1-8,text,true,,10011,533,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,6,0,0
1647420413204,6,HomeRequest-11,200,OK,Thread Group 1-8,text,true,,3070,525,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,6,0,0
1647420413207,7,HomeRequest-12,200,OK,Thread Group 1-8,text,true,,24755,517,1,1,http://localhost/blog/Scripts/Auto/blog.js,7,0,0
1647420413208,7,HomeRequest-13,200,OK,Thread Group 1-8,text,true,,30407,541,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,7,0,0
1647420413209,7,HomeRequest-14,200,OK,Thread Group 1-8,text,true,,44439,540,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,7,0,0
1647420413209,8,HomeRequest-15,200,OK,Thread Group 1-8,text,true,,2731,546,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,8,0,0
1647420413213,4,HomeRequest-16,200,OK,Thread Group 1-8,text,true,,2142,537,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,4,0,0
1647420413214,4,HomeRequest-17,200,OK,Thread Group 1-8,text,true,,23342,607,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729908413207958,4,0,0
1647420413215,3,HomeRequest-18,200,OK,Thread Group 1-8,bin,true,,840,530,1,1,http://localhost/blog/Content/images/blog/rssButton.png,3,0,0
1647420413216,44,HomeRequest-19,200,OK,Thread Group 1-8,bin,true,,1462,554,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,44,0,28
1647420413263,94,Contact Request,200,OK,Thread Group 1-8,text,true,,151320,14456,1,1,http://localhost/blog/contact,21,0,0
1647420413263,21,Contact Request-0,200,OK,Thread Group 1-8,text,true,,20606,504,1,1,http://localhost/blog/contact,21,0,0
1647420413287,1,Contact Request-1,304,Not Modified,Thread Group 1-8,,true,,206,606,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1647420413287,31,Contact Request-2,200,OK,Thread Group 1-8,text,true,,8896,586,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",31,0,0
1647420413287,2,Contact Request-3,304,Not Modified,Thread Group 1-8,,true,,206,620,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,0
1647420413287,3,Contact Request-4,304,Not Modified,Thread Group 1-8,,true,,205,616,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1647420413287,3,Contact Request-5,304,Not Modified,Thread Group 1-8,,true,,206,626,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1647420413287,4,Contact Request-6,304,Not Modified,Thread Group 1-8,,true,,206,634,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1647420413289,2,Contact Request-7,304,Not Modified,Thread Group 1-8,,true,,257,539,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1647420413289,3,Contact Request-8,304,Not Modified,Thread Group 1-8,,true,,206,618,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1647420413290,2,Contact Request-9,304,Not Modified,Thread Group 1-8,,true,,206,615,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1647420413290,3,Contact Request-10,304,Not Modified,Thread Group 1-8,,true,,206,619,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1647420413291,35,Contact Request-11,304,Not Modified,Thread Group 1-8,,true,,206,611,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1647420413291,3,Contact Request-12,304,Not Modified,Thread Group 1-8,,true,,206,603,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1647420413292,35,Contact Request-13,304,Not Modified,Thread Group 1-8,,true,,206,627,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1647420413293,35,Contact Request-14,304,Not Modified,Thread Group 1-8,,true,,206,626,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1647420413293,36,Contact Request-15,304,Not Modified,Thread Group 1-8,,true,,206,632,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1647420413325,5,Contact Request-16,304,Not Modified,Thread Group 1-8,,true,,206,623,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,0
1647420413325,4,Contact Request-17,304,Not Modified,Thread Group 1-8,,true,,226,657,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729908413207958,0,0,0
1647420413326,7,Contact Request-18,200,OK,Thread Group 1-8,text,true,,84687,524,1,1,http://localhost/blog/Scripts/jquery-2.1.4.min.js,7,0,0
1647420413327,7,Contact Request-19,200,OK,Thread Group 1-8,text,true,,27230,628,1,1,http://localhost/blog/WebResource.axd?d=x2nkrMJGXkMELz33nwnakCtZ34Mn6eBLBMlvZVv4Wb4Oh2imzvaEcSb41UN__ZKr_-NEfxOm8xbKr0mL-Fcwb5JstEM1&t=637729908413207958,7,0,0
1647420413328,7,Contact Request-20,200,OK,Thread Group 1-8,text,true,,3283,607,1,1,http://localhost/blog/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYqWss9eDCZ8CC09bJrCkz3VAYP3JEa0gl9z_MkNsvEkJfK1Y2g2&t=637729908413207958,7,0,0
1647420413329,6,Contact Request-21,200,OK,Thread Group 1-8,text,true,,2671,515,1,1,http://localhost/blog/Scripts/contact.js,6,0,0
1647420413330,6,Contact Request-22,304,Not Modified,Thread Group 1-8,,true,,206,616,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1647420413330,27,Contact Request-23,304,Not Modified,Thread Group 1-8,,true,,375,604,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1647420413189,164,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,464253,25162,1,1,null,27,4,0
1647420414180,136,HomeRequest,200,OK,Thread Group 1-9,text,true,,312933,10706,1,1,http://localhost/blog,6,0,0
1647420414180,6,HomeRequest-0,200,OK,Thread Group 1-9,text,true,,19816,496,1,1,http://localhost/blog,6,0,0
1647420414187,5,HomeRequest-1,200,OK,Thread Group 1-9,text,true,,5350,520,1,1,http://localhost/blog/Content/Auto/Global.css,5,0,0
1647420414187,129,HomeRequest-2,200,OK,Thread Group 1-9,text,true,,8896,536,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",129,0,107
1647420414188,2,HomeRequest-3,200,OK,Thread Group 1-9,text,true,,25637,534,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,2,0,0
1647420414188,3,HomeRequest-4,200,OK,Thread Group 1-9,bin,true,,3929,531,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,3,0,1
1647420414189,8,HomeRequest-5,200,OK,Thread Group 1-9,text,true,,6324,540,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,8,0,0
1647420414189,9,HomeRequest-6,200,OK,Thread Group 1-9,text,true,,2888,548,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,9,0,0
1647420414191,8,HomeRequest-7,200,OK,Thread Group 1-9,text,true,,1421,510,1,1,http://localhost/blog/en-us.res.axd,8,0,0
1647420414191,9,HomeRequest-8,200,OK,Thread Group 1-9,text,true,,92939,532,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,9,0,1
1647420414193,8,HomeRequest-9,200,OK,Thread Group 1-9,text,true,,2534,529,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,8,0,1
1647420414197,72,HomeRequest-10,200,OK,Thread Group 1-9,text,true,,10011,533,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,72,0,1
1647420414198,72,HomeRequest-11,200,OK,Thread Group 1-9,text,true,,3070,525,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,72,0,1
1647420414199,72,HomeRequest-12,200,OK,Thread Group 1-9,text,true,,24755,517,1,1,http://localhost/blog/Scripts/Auto/blog.js,72,0,0
1647420414201,70,HomeRequest-13,200,OK,Thread Group 1-9,text,true,,30407,541,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,69,0,0
1647420414201,71,HomeRequest-14,200,OK,Thread Group 1-9,text,true,,44439,540,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,71,0,0
1647420414269,4,HomeRequest-15,200,OK,Thread Group 1-9,text,true,,2731,546,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,4,0,0
1647420414270,3,HomeRequest-16,200,OK,Thread Group 1-9,text,true,,2142,537,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,3,0,0
1647420414271,3,HomeRequest-17,200,OK,Thread Group 1-9,text,true,,23342,607,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729908413207958,3,0,0
1647420414271,3,HomeRequest-18,200,OK,Thread Group 1-9,bin,true,,840,530,1,1,http://localhost/blog/Content/images/blog/rssButton.png,3,0,0
1647420414272,43,HomeRequest-19,200,OK,Thread Group 1-9,bin,true,,1462,554,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,43,0,23
1647420414317,335,Contact Request,200,OK,Thread Group 1-9,text,true,,151320,14456,1,1,http://localhost/blog/contact,14,0,0
1647420414317,14,Contact Request-0,200,OK,Thread Group 1-9,text,true,,20606,504,1,1,http://localhost/blog/contact,14,0,0
1647420414332,224,Contact Request-1,304,Not Modified,Thread Group 1-9,,true,,206,606,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1647420414332,52,Contact Request-2,200,OK,Thread Group 1-9,text,true,,8896,586,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",51,0,0
1647420414333,16,Contact Request-3,304,Not Modified,Thread Group 1-9,,true,,206,620,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,0
1647420414333,16,Contact Request-4,304,Not Modified,Thread Group 1-9,,true,,205,616,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1647420414333,223,Contact Request-5,304,Not Modified,Thread Group 1-9,,true,,206,626,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1647420414333,224,Contact Request-6,304,Not Modified,Thread Group 1-9,,true,,206,634,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1647420414350,208,Contact Request-7,304,Not Modified,Thread Group 1-9,,true,,257,539,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1647420414350,210,Contact Request-8,304,Not Modified,Thread Group 1-9,,true,,206,618,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1647420414555,6,Contact Request-9,304,Not Modified,Thread Group 1-9,,true,,206,615,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1647420414556,5,Contact Request-10,304,Not Modified,Thread Group 1-9,,true,,206,619,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1647420414556,6,Contact Request-11,304,Not Modified,Thread Group 1-9,,true,,206,611,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1647420414557,2,Contact Request-12,304,Not Modified,Thread Group 1-9,,true,,206,603,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1647420414558,4,Contact Request-13,304,Not Modified,Thread Group 1-9,,true,,206,627,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1647420414559,4,Contact Request-14,304,Not Modified,Thread Group 1-9,,true,,206,626,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1647420414560,3,Contact Request-15,304,Not Modified,Thread Group 1-9,,true,,206,632,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1647420414561,3,Contact Request-16,304,Not Modified,Thread Group 1-9,,true,,206,623,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,0
1647420414561,41,Contact Request-17,304,Not Modified,Thread Group 1-9,,true,,226,657,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729908413207958,0,0,0
1647420414562,73,Contact Request-18,200,OK,Thread Group 1-9,text,true,,84687,524,1,1,http://localhost/blog/Scripts/jquery-2.1.4.min.js,73,0,0
1647420414562,72,Contact Request-19,200,OK,Thread Group 1-9,text,true,,27230,628,1,1,http://localhost/blog/WebResource.axd?d=x2nkrMJGXkMELz33nwnakCtZ34Mn6eBLBMlvZVv4Wb4Oh2imzvaEcSb41UN__ZKr_-NEfxOm8xbKr0mL-Fcwb5JstEM1&t=637729908413207958,72,0,0
1647420414563,75,Contact Request-20,200,OK,Thread Group 1-9,text,true,,3283,607,1,1,http://localhost/blog/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYqWss9eDCZ8CC09bJrCkz3VAYP3JEa0gl9z_MkNsvEkJfK1Y2g2&t=637729908413207958,75,0,0
1647420414563,75,Contact Request-21,200,OK,Thread Group 1-9,text,true,,2671,515,1,1,http://localhost/blog/Scripts/contact.js,75,0,0
1647420414564,74,Contact Request-22,304,Not Modified,Thread Group 1-9,,true,,206,616,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1647420414633,19,Contact Request-23,304,Not Modified,Thread Group 1-9,,true,,375,604,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1647420414179,471,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,464253,25162,1,1,null,20,2,0
1647420415178,123,HomeRequest,200,OK,Thread Group 1-10,text,true,,312933,10706,1,1,http://localhost/blog,6,0,1
1647420415178,6,HomeRequest-0,200,OK,Thread Group 1-10,text,true,,19816,496,1,1,http://localhost/blog,6,0,1
1647420415185,5,HomeRequest-1,200,OK,Thread Group 1-10,text,true,,5350,520,1,1,http://localhost/blog/Content/Auto/Global.css,5,0,0
1647420415185,116,HomeRequest-2,200,OK,Thread Group 1-10,text,true,,8896,536,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",115,0,90
1647420415186,2,HomeRequest-3,200,OK,Thread Group 1-10,text,true,,25637,534,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,2,0,0
1647420415186,3,HomeRequest-4,200,OK,Thread Group 1-10,bin,true,,3929,531,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,3,0,1
1647420415187,5,HomeRequest-5,200,OK,Thread Group 1-10,text,true,,6324,540,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,5,0,0
1647420415187,6,HomeRequest-6,200,OK,Thread Group 1-10,text,true,,2888,548,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,6,0,0
1647420415189,7,HomeRequest-7,200,OK,Thread Group 1-10,text,true,,1421,510,1,1,http://localhost/blog/en-us.res.axd,7,0,0
1647420415189,8,HomeRequest-8,200,OK,Thread Group 1-10,text,true,,92939,532,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,8,0,1
1647420415190,7,HomeRequest-9,200,OK,Thread Group 1-10,text,true,,2534,529,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,7,0,1
1647420415192,6,HomeRequest-10,200,OK,Thread Group 1-10,text,true,,10011,533,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,6,0,1
1647420415193,7,HomeRequest-11,200,OK,Thread Group 1-10,text,true,,3070,525,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,7,0,2
1647420415196,3,HomeRequest-12,200,OK,Thread Group 1-10,text,true,,24755,517,1,1,http://localhost/blog/Scripts/Auto/blog.js,3,0,0
1647420415197,2,HomeRequest-13,200,OK,Thread Group 1-10,text,true,,30407,541,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,2,0,0
1647420415198,2,HomeRequest-14,200,OK,Thread Group 1-10,text,true,,44439,540,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,2,0,0
1647420415198,7,HomeRequest-15,200,OK,Thread Group 1-10,text,true,,2731,546,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,7,0,0
1647420415199,6,HomeRequest-16,200,OK,Thread Group 1-10,text,true,,2142,537,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,6,0,0
1647420415199,7,HomeRequest-17,200,OK,Thread Group 1-10,text,true,,23342,607,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729908413207958,7,0,0
1647420415200,6,HomeRequest-18,200,OK,Thread Group 1-10,bin,true,,840,530,1,1,http://localhost/blog/Content/images/blog/rssButton.png,6,0,0
1647420415203,73,HomeRequest-19,200,OK,Thread Group 1-10,bin,true,,1462,554,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,73,0,28
1647420415301,176,Contact Request,200,OK,Thread Group 1-10,text,true,,151320,14456,1,1,http://localhost/blog/contact,130,0,0
1647420415301,130,Contact Request-0,200,OK,Thread Group 1-10,text,true,,20606,504,1,1,http://localhost/blog/contact,130,0,0
1647420415433,3,Contact Request-1,304,Not Modified,Thread Group 1-10,,true,,206,606,1,1,http://localhost/blog/Content/Auto/Global.css,0,0,0
1647420415433,44,Contact Request-2,200,OK,Thread Group 1-10,text,true,,8896,586,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",35,0,0
1647420415434,2,Contact Request-3,304,Not Modified,Thread Group 1-10,,true,,206,620,1,1,http://localhost/blog/Custom/Themes/Standard/css/styles.css,0,0,0
1647420415434,3,Contact Request-4,304,Not Modified,Thread Group 1-10,,true,,205,616,1,1,http://localhost/blog/Content/images/blog/blogengine.ico,0,0,0
1647420415435,4,Contact Request-5,304,Not Modified,Thread Group 1-10,,true,,206,626,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1647420415435,2,Contact Request-6,304,Not Modified,Thread Group 1-10,,true,,206,634,1,1,http://localhost/blog/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1647420415436,2,Contact Request-7,304,Not Modified,Thread Group 1-10,,true,,257,539,1,1,http://localhost/blog/en-us.res.axd,0,0,0
1647420415436,3,Contact Request-8,304,Not Modified,Thread Group 1-10,,true,,206,618,1,1,http://localhost/blog/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1647420415437,3,Contact Request-9,304,Not Modified,Thread Group 1-10,,true,,206,615,1,1,http://localhost/blog/Scripts/Auto/02-jquery.cookie.js,0,0,0
1647420415438,2,Contact Request-10,304,Not Modified,Thread Group 1-10,,true,,206,619,1,1,http://localhost/blog/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1647420415438,6,Contact Request-11,304,Not Modified,Thread Group 1-10,,true,,206,611,1,1,http://localhost/blog/Scripts/Auto/05-json2.min.js,0,0,0
1647420415439,6,Contact Request-12,304,Not Modified,Thread Group 1-10,,true,,206,603,1,1,http://localhost/blog/Scripts/Auto/blog.js,0,0,0
1647420415439,6,Contact Request-13,304,Not Modified,Thread Group 1-10,,true,,206,627,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1647420415440,6,Contact Request-14,304,Not Modified,Thread Group 1-10,,true,,206,626,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1647420415441,6,Contact Request-15,304,Not Modified,Thread Group 1-10,,true,,206,632,1,1,http://localhost/blog/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1647420415444,2,Contact Request-16,304,Not Modified,Thread Group 1-10,,true,,206,623,1,1,http://localhost/blog/scripts/syntaxhighlighter/shActivator.js,0,0,0
1647420415445,3,Contact Request-17,304,Not Modified,Thread Group 1-10,,true,,226,657,1,1,http://localhost/blog/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637729908413207958,0,0,0
1647420415445,3,Contact Request-18,200,OK,Thread Group 1-10,text,true,,84687,524,1,1,http://localhost/blog/Scripts/jquery-2.1.4.min.js,3,0,0
1647420415446,3,Contact Request-19,200,OK,Thread Group 1-10,text,true,,27230,628,1,1,http://localhost/blog/WebResource.axd?d=x2nkrMJGXkMELz33nwnakCtZ34Mn6eBLBMlvZVv4Wb4Oh2imzvaEcSb41UN__ZKr_-NEfxOm8xbKr0mL-Fcwb5JstEM1&t=637729908413207958,3,0,0
1647420415446,4,Contact Request-20,200,OK,Thread Group 1-10,text,true,,3283,607,1,1,http://localhost/blog/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYqWss9eDCZ8CC09bJrCkz3VAYP3JEa0gl9z_MkNsvEkJfK1Y2g2&t=637729908413207958,4,0,0
1647420415447,4,Contact Request-21,200,OK,Thread Group 1-10,text,true,,2671,515,1,1,http://localhost/blog/Scripts/contact.js,4,0,0
1647420415448,3,Contact Request-22,304,Not Modified,Thread Group 1-10,,true,,206,616,1,1,http://localhost/blog/Content/images/blog/rssButton.png,0,0,0
1647420415449,19,Contact Request-23,304,Not Modified,Thread Group 1-10,,true,,375,604,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1647420415178,299,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,464253,25162,1,1,null,136,2,1
